no,petition_id,title,url,Category1,Category2,Category3,Category4,Category5
773,6923441,City of Los : Replace Metro ExpressLanes (FasTrak) with HOV lanes in LA,https://api.change.org/p/city-of-los-replace-metro-expresslanes-fastrak-with-hov-lanes-in-la,National,Human Rights,,,
774,6064426,fb82011@gmail.com: Sign the petition for Araluen and Neringla to become part of Eurobodalla Council,https://api.change.org/p/fb82011-gmail-com-sign-the-petition-for-araluen-and-neringla-to-become-part-of-eurobodalla-council,Global,Health and Safety,Urban Planning,,
775,9679970,Young New Democrats to PM: fire the youth minister // Les jeunes néo-démocrates demandent au Premier ministre de renvoyer son ministre de la jeunesse,https://api.change.org/p/young-new-democrats-to-pm-fire-the-youth-minister-les-jeunes-n%C3%A9o-d%C3%A9mocrates-demandent-au-premier-ministre-de-renvoyer-son-ministre-de-la-jeunesse,Global,Political,,,
776,7084223,A petition for an on-line interactive map of all old-growth forest in B.C. and Alberta.,https://api.change.org/p/a-petition-for-an-on-line-interactive-map-of-all-old-growth-forest-in-b-c-and-alberta,Global,Landscapes and forests,,,
777,6453647,INDIAN PARLIAMENT: AN OPEN  LETTER FROM COMMON MAN TO RAJYA SABHA MPs,https://api.change.org/p/indian-parliament-an-open-letter-from-common-man-to-rajya-sabha-mps,Global,Political,Waste,,
778,8486747,Implore Chris Wallace to demand - No vicious talk! Just issues talk!,https://api.change.org/p/implore-chris-wallace-to-demand-no-vicious-talk-just-issues-talk,National,Political,US Elections,,
779,7004009,City of Vincent: City of Vincent - divest our rates from fossil fuels,https://api.change.org/p/city-of-vincent-city-of-vincent-divest-our-rates-from-fossil-fuels,Global,Clean energy,,,
780,8090879,Palo Alto City Council: Mandate best practices for underground construction,https://api.change.org/p/palo-alto-city-council-mandate-best-practices-for-underground-construction,National,Water,Sustainability,,
781,6848165,ldlanigan@csbsju.edu: Locally Grown Food to be served at the College of Saint Benedict,https://api.change.org/p/ldlanigan-csbsju-edu-locally-grown-food-to-be-served-at-the-college-of-saint-benedict,National,Food,Health and Safety,Education,
782,8624312,"Ministry of Environment, Forest and Climate Change. Indira Paryavaran ... New Delhi - 110 003. INDI: Ban crackers & burning of garbage",https://api.change.org/p/ministry-of-environment-forest-and-climate-change-indira-paryavaran-new-delhi-110-003-indi-ban-crackers-burning-of-garbage,Global,Waste,Fire,Recycle,
783,6955205,Hillary Clinton presidential campaign: Hillary Clinton to debate Bernie Sanders in California before the June 7th Primary,https://api.change.org/p/hillary-clinton-presidential-campaign-hillary-clinton-to-debate-bernie-sanders-in-california-before-the-june-7th-primary,National,Political,US Elections,,
784,8733545,Petition the Australian Government to Fund a Tesla Gigafactory,https://api.change.org/p/petition-the-australian-government-to-fund-a-tesla-gigafactory,Global,Clean energy,Sustainability,,
785,6786956,"The people of India: Help tackle India's pressing problems - Water Crisis, Heat-wave, Drought and Pollution.",https://api.change.org/p/the-people-of-india-help-tackle-india-s-pressing-problems-water-crisis-heat-wave-drought-and-pollution,Global,Water,Weather,,
786,6303128,Lorne Michaels: Canadian Prime Minister Justin Trudeau to host Saturday Night Live!,https://api.change.org/p/lorne-michaels-canadian-prime-minister-justin-trudeau-to-host-saturday-night-live,Global,Entertainment,US Elections,,
787,66778,"Global Sustainable Food and Resources  Cultivation, Production and Distribution",https://api.change.org/p/global-sustainable-food-and-resources-cultivation-production-and-distribution,Global,Food,Sustainability,Human Rights,
788,6647867,Repair Dorm Thermostats,https://api.change.org/p/repair-dorm-thermostats,National,Education,Weather,,
789,8781302,Donald Trump : Stop Trump from Hurting the Earth,https://api.change.org/p/donald-trump-stop-trump-from-hurting-the-earth,National,Political,,,
790,6545453,Bernie Sanders: Ask Sen Bernie Sanders to meet and speak with Dr Jill Stein of the Green Party,https://api.change.org/p/bernie-sanders-ask-sen-bernie-sanders-to-meet-and-speak-with-dr-jill-stein-of-the-green-party,National,Political,US Elections,,
791,7135511,Ann Kirkpatrick: Open Glen Canyon Dam; Unplug the Colorado River,https://api.change.org/p/ann-kirkpatrick-open-glen-canyon-dam-unplug-the-colorado-river,National,Water,,,
792,8822522,U.S. House of Representatives: Cut Federal Funding for Public Universities That Refuse to Remain Politically Neutral,https://api.change.org/p/u-s-house-of-representatives-cut-federal-funding-for-public-universities-that-refuse-to-remain-politically-neutral,National,Education,Human Rights,,
793,6775967,Gregory L Fenves: Get UT austin skateboard/longboard racks.,https://api.change.org/p/gregory-l-fenves-get-ut-austin-skateboard-longboard-racks,National,Transportation,Clean energy,,
794,6657722,Barbara Pompili: Against the systematic destruction of watermills in France,https://api.change.org/p/barbara-pompili-against-the-systematic-destruction-of-watermills-in-france,Global,Clean energy,,,
795,8194685,Erik Pederson: Let's reduce factory emissions in Califonia,https://api.change.org/p/erik-pederson-let-s-reduce-factory-emissions-in-califonia,National,Clean energy,Pollution,,
796,5667418,End the Gender-Biased Ban on Topless Women in Civic Center Plaza #FreeTheNipple #StandWithPP,https://api.change.org/p/end-the-gender-biased-ban-on-topless-women-in-civic-center-plaza-freethenipple-standwithpp,National,Education,,,
797,7429841,"Shona Dunn - Director General, Education Standards: Make Basic Politics Mandatory in Secondary Education.",https://api.change.org/p/shona-dunn-director-general-education-standards-make-basic-politics-mandatory-in-secondary-education,Global,Education,,,
798,8400071,"Hawkesbury City Council: Upgrade the playground facilities at the park on William Street, North Richmond, NSW.",https://api.change.org/p/hawkesbury-city-council-upgrade-the-playground-facilities-at-the-park-on-william-street-north-richmond-nsw,Global,Landscapes and forests,,,
799,6734486,Eric Lee Mar: Help get rid of ExxonMobil's presence in SF,https://api.change.org/p/eric-lee-mar-help-get-rid-of-exxonmobil-s-presence-in-sf,National,health and Safety,Clean energy,,
800,7954334,"Andrea Leadsom, Secretary of State for Environment, Food and Rural Affairs: Make Non-Recyclable Packaging Illegal by 2020",https://api.change.org/p/andrea-leadsom-secretary-of-state-for-environment-food-and-rural-affairs-make-non-recyclable-packaging-illegal-by-2020,Global,Recycle,Plastic,,
801,6909227,salamat@un.org: Help us get the UN to recognize the 19th of April as World Bicycle Day!,https://api.change.org/p/salamat-un-org-help-us-get-the-un-to-recognize-the-19th-of-april-as-world-bicycle-day,Global,Clean energy,,,
802,6382568,President of the United States: Overturn Citizens United - Democracy Cannot Be For Sale,https://api.change.org/p/president-of-the-united-states-overturn-citizens-united-democracy-cannot-be-for-sale,National,Political,Human Rights,,
803,9728351,Bill de Blasio: Seize Trump Tower Through Eminent Domain,https://api.change.org/p/bill-de-blasio-seize-trump-tower-through-eminent-domain,National,Political,Human Rights,Taxes,
804,5690638,Prime minister: Reduce Australia's carbon emissions and support a renewable energy market.,https://api.change.org/p/prime-minister-reduce-australia-s-carbon-emissions-and-support-a-renewable-energy-market,Global,Clean energy,Sustainability,,
805,6889484,"Tower Hamlets Mayor: Tower Hamlets Mayor, help future generations by dealing with corruption on your doorstep",https://api.change.org/p/tower-hamlets-mayor-tower-hamlets-mayor-help-future-generations-by-dealing-with-corruption-on-your-doorstep,Global,Human Rights,,,
806,8624423,Ministry of Environment  Forests & Climate Change: Ban bursting firecrackers after 10 pm,https://api.change.org/p/ministry-of-environment-forests-climate-change-ban-bursting-firecrackers-after-10-pm,Global,Landscapes and forests,Clean energy,Sustainability,
807,21604,Learn More,https://api.change.org/p/learn-more,Global,Health and Safety,Human Rights,Education,
808,9654740,Charlie Baker: Governor Baker - Stop the Otis State Forest Pipeline!,https://api.change.org/p/charlie-baker-governor-baker-stop-the-otis-state-forest-pipeline,National,Landscapes and forests,Health and Safety,Clean energy,
809,8873318,WeThePeople: Elect Hillary Rodham Clinton,https://api.change.org/p/wethepeople-elect-hillary-rodham-clinton,National,Political,US Elections,,
810,8719670,United States Supreme Court: Deny Donald Drumpf the American Presidency,https://api.change.org/p/united-states-supreme-court-deny-donald-drumpf-the-american-presidency,National,Political,US Elections,,
811,7038101,The people of Florida: Criminal charges against Goveneror Rick Scott of Florida,https://api.change.org/p/the-people-of-florida-criminal-charges-against-goveneror-rick-scott-of-florida,National,Human Rights,Political,,
812,6994730,"Ministry of Environment, Forest and Climate Change: No Water and No Oxygen for Next Generation",https://api.change.org/p/ministry-of-environment-forest-and-climate-change-no-water-and-no-oxygen-for-next-generation,Global,Pollution,,,
813,324671,Womens History Mth: Act,https://api.change.org/p/womens-history-mth-act,Education,Human Rights,Women,,
814,8352089,California State Senate: Implementation of an ALL ELECTRONIC TOLLING SYSTEM on the 7 S.F. Bay Area Toll Bridges ASAP,https://api.change.org/p/california-state-senate-implementation-of-an-all-electronic-tolling-system-on-the-7-s-f-bay-area-toll-bridges-asap,National,Transportation,Political,,
815,6883643,70 Washington Condominium: 70 Washington: Switch to Clean Power,https://api.change.org/p/70-washington-condominium-70-washington-switch-to-clean-power,National,Clean energy,,,
816,7969238,Tell Lee County to VOTE NO on LeeTrans 2016 10-Year Plan.,https://api.change.org/p/tell-lee-county-to-vote-no-on-leetrans-2016-10-year-plan,National,Transportation,Human Rights,,
817,9992915,Every Republican and US Citizen for Change: Increase Secret Service Funding By 150% for Donald J. Trump,https://api.change.org/p/every-republican-and-us-citizen-for-change-increase-secret-service-funding-by-150-for-donald-j-trump,National,Political,,,
818,8774465,Rick Perry: Tell Rick Perry to Stop Construction of the DAPL,https://api.change.org/p/rick-perry-tell-rick-perry-to-stop-construction-of-the-dapl,Clean energy,,,,
819,7891199,"Support Residents of Port Blair, Andaman & Nicobar islands, in their demand for a City Owned Broad Band Network.",https://api.change.org/p/support-residents-of-port-blair-andaman-nicobar-islands-in-their-demand-for-a-city-owned-broad-band-network,Global,Human Rights,Sustainability,,
820,9047432,Fran Pavley: Urge California to adopt a carbon tax system,https://api.change.org/p/fran-pavley-urge-california-to-adopt-a-carbon-tax-system,National,Clean energy,Taxes,,
821,7405430,WTFrack?! Transparency Please! We want a Master Leasing Plan for La Plata Co.,https://api.change.org/p/wtfrack-transparency-please-we-want-a-master-leasing-plan-for-la-plata-co,National,Clean energy,Water,,
822,6828614,Sylvester Turner : Stop Houston Flooding,https://api.change.org/p/sylvester-turner-stop-houston-flooding,National,Water Crisis,,,
823,7087358,Barack Obama: Let the U.S. lead the world by limiting it's Nuclear stockpile to 10 active warheads.,https://api.change.org/p/barack-obama-let-the-u-s-lead-the-world-by-limiting-it-s-nuclear-stockpile-to-10-active-warheads,National,Political,Nuke,,
824,6359327,"Justin Trudeau: Protection of The Unist'ot'en lands, air, and water.",https://api.change.org/p/justin-trudeau-protection-of-the-unist-ot-en-lands-air-and-water,Global,Clean energy,Pollution,,
825,8308013,Amending the Presidential Age Requirement,https://api.change.org/p/amending-the-presidential-age-requirement,National,Political,,,
826,8870153,California's Tax Board: Extend the Gas Guzzler Tax to all  light trucks in CA,https://api.change.org/p/california-s-tax-board-extend-the-gas-guzzler-tax-to-all-light-trucks-in-ca,National,Clean energy,Taxes,,
827,7370207,"End Legal Corruption, Before Corruption Destroys the Planet.",https://api.change.org/p/end-legal-corruption-before-corruption-destroys-the-planet,National,Political,US Elections,,
828,6108242,Municipality of Sta Rosa: Implement Lanes for Cyclists and Runners,https://api.change.org/p/municipality-of-sta-rosa-implement-lanes-for-cyclists-and-runners,Global,Transportation,Clean energy,,
829,25728,Womens History Mth Act,https://api.change.org/p/womens-history-mth-act-2,Global,Human Rights,,,
830,7070015,ARAI: ARAI: Realistic emission and fuel efficiency tests for automobiles,https://api.change.org/p/arai-arai-realistic-emission-and-fuel-efficiency-tests-for-automobiles-db488955-70f6-4bbf-9dfc-8e7964565234,Global,Clean energy,Transportation,,
831,6760091,People of India and The Government of India: Green India,https://api.change.org/p/people-of-india-and-the-government-of-india-green-india,Global,Landscapes and forests,,,
832,3027136,"Development actors, Civil Society, NGOs, Politicals: To sign the Manifesto for quality housing in Sahelian Africa",https://api.change.org/p/development-actors-civil-society-ngos-politicals-to-sign-the-manifesto-for-quality-housing-in-sahelian-africa,Urban Planning,Human Rights,,,
833,9768737,Petition: Protect President Obama’s Progress!,https://api.change.org/p/petition-protect-president-obama-s-progress,National,Political,US Elections,,
834,8882294,"Everyone expecting to receive a gift this holiday season: This holiday season, be a do-gooder",https://api.change.org/p/everyone-expecting-to-receive-a-gift-this-holiday-season-this-holiday-season-be-a-do-gooder,Global,Human Rights,,,
835,8870231,Barack Obama: Change National Anthem,https://api.change.org/p/barack-obama-change-national-anthem,National,Political,US Elections,,
836,7009115,Spreading Awareness about Lead Poisoning in India,https://api.change.org/p/spreading-awareness-about-lead-poisoning-in-india,Global,Health and Safety,,,
837,6933116,The governments of the world: We call for the immediate worldwide cessation of the production of Animal Products,https://api.change.org/p/the-governments-of-the-world-we-call-for-the-immediate-worldwide-cessation-of-the-production-of-animal-products,Global,Animal Rights,,,
838,6794465,"Save Bengaluru, Save Your City",https://api.change.org/p/save-bengaluru-save-your-city,Global,Landscapes and forests,,,
839,7488806,Dannell P. Malloy: Stand Up for CT Workers: Support a DNC Platform Plank Opposing the TPP!,https://api.change.org/p/dannell-p-malloy-stand-up-for-ct-workers-support-a-dnc-platform-plank-opposing-the-tpp,National,Human Rights,,,
840,6740810,Ohio University Ecology and Energy Conservation Committee: Urge Ohio University to shift to 100% green energy by year 2025,https://api.change.org/p/ohio-university-ecology-and-energy-conservation-committee-urge-ohio-university-to-shift-to-100-green-energy-by-year-2025,National,Education,Clean energy,,
841,6592571,United States Department of Education : Require U.S. public high schools to offer classes on environmental sustainability,https://api.change.org/p/united-states-department-of-education-require-u-s-public-high-schools-to-offer-classes-on-environmental-sustainability,National,Education,Clean energy,Sustainability,
842,9672644,Zoriah Bethel-Jean and Isabella Polo: Save the Earth,https://api.change.org/p/zoriah-bethel-jean-and-isabella-polo-save-the-earth,Clean energy,Transportation,,,
843,8847239,Donald Trump: Keep laws in place to limit companies on carbon emissions,https://api.change.org/p/donald-trump-keep-laws-in-place-to-limit-companies-on-carbon-emissions,National,Clean energy,Sustainability,,
844,8572139,Mall owners and planners: Show the owners of the Martinsburg Mall that the community doesn't want it torn down,https://api.change.org/p/mall-owners-and-planners-show-the-owners-of-the-martinsburg-mall-that-the-community-doesn-t-want-it-torn-down,National,Health and Safety,Weather,,
845,7340183,Kimmberly Capone (owner): Ask Treasures at Yorkdale Mall to close its outer exit doors to save heating/cooling energy,https://api.change.org/p/kimmberly-capone-owner-ask-treasures-at-yorkdale-mall-to-close-its-outer-exit-doors-to-save-heating-cooling-energy,Global,Health and Safety,Weather,,
846,8565533,Justin Trudeau: Influence YOUR future. Make the environment a priority.,https://api.change.org/p/justin-trudeau-influence-your-future-make-the-environment-a-priority,Global,Animal Rights,Paris Agreement,,
847,7097738,Steven Del Duca: Include Electric Motorcycles in new EV incentives in Ontario,https://api.change.org/p/steven-del-duca-include-electric-motorcycles-in-new-ev-incentives-in-ontario,Global,Clean energy,,,
848,8912444,"john oliver: Gili, the dog, to replace Myron Ebell in heading EPA transition team",https://api.change.org/p/john-oliver-gili-the-dog-to-replace-myron-ebell-in-heading-epa-transition-team,National,Animal Rights,,,
849,7241141,Football Association : To get an ethical sponsor of the Premier League,https://api.change.org/p/football-association-to-get-an-ethical-sponsor-of-the-premier-league,Global,Clean energy,,,
850,7463462,"International Airport in Pathanamthitta district, Kerala, India.",https://api.change.org/p/international-airport-in-pathanamthitta-district-kerala-india,Global,Human Rights,,,
851,9808430,Bruno Bich: BIC~ decomposable- disposable -hemp plastic products,https://api.change.org/p/bruno-bich-bic-decomposable-disposable-hemp-plastic-products,National,Recycle,Plastic,Sustainability,Pollution
852,9859310,"President Donald J. Trump: President Trump, Save Our Planet!",https://api.change.org/p/president-donald-j-trump-president-trump-save-our-planet,National,Political,,,
853,5916642,"Ministry of Road Transport and Highways, Ministry of Environment, Forest and Climate change government of India: Pollution free public transport system.",https://api.change.org/p/ministry-of-road-transport-and-highways-ministry-of-environment-forest-and-climate-change-government-of-india-pollution-free-public-transport-system,Global,Landscapes and forests,Transportation,,
854,7009676,Government : Safe Drinking water is basic human right - But more than a billion people don't have this.,https://api.change.org/p/government-safe-drinking-water-is-basic-human-right-but-more-than-a-billion-people-don-t-have-this,Global,Water,Human Rights,,
855,8299403,Senior Highschool Students of Jose Rizal University: Discipline Problem of Arts and Design B students,https://api.change.org/p/senior-highschool-students-of-jose-rizal-university-discipline-problem-of-arts-and-design-b-students,Global,Education,,,
856,7157036,Steven Todd for Congress: Sign Our Open Letter to Congressman Polis!,https://api.change.org/p/steven-todd-for-congress-sign-our-open-letter-to-congressman-polis,National,Clean Energy,US Elections,,
857,9922664,John McCain: reject the nomination of scott pruitt,https://api.change.org/p/john-mccain-reject-the-nomination-of-scott-pruitt,National,Political,US Elections,,
858,21680,your story?,https://api.change.org/p/your-story,National,Clean Energy,Sustainability,,
859,6781385,Mayor and Council of the City of Greater Sudbury: SAYNO to backyard burning in the City of Sudbury,https://api.change.org/p/mayor-and-council-of-the-city-of-greater-sudbury-sayno-to-backyard-burning-in-the-city-of-sudbury,Global,Pollution,Landscapes and forests,,
860,7676078,Jill Stein : An Open Letter to Green Party Presumptive Presidential Nominee Jill Stein,https://api.change.org/p/jill-stein-an-open-letter-to-green-party-presumptive-presidential-nominee-jill-stein,National,Political,US Elections,,
861,7949966,Justin Trudeau: Make Psychological Abuse Illegal In Canada!!!,https://api.change.org/p/justin-trudeau-make-psychological-abuse-illegal-in-canada,Global,Human Rights,,,
862,9942401,"We The Future: Join We The Future, a political movement designed By Millennials, For Millennials",https://api.change.org/p/we-the-future-join-we-the-future-a-political-movement-designed-by-millennials-for-millennials,National,Political,,,
863,8723801,"The Department of the Taoiseach : Enda Kenny, don't visit Donald Thrump on St Patrick's day",https://api.change.org/p/the-department-of-the-taoiseach-enda-kenny-don-t-visit-donald-thrump-on-st-patrick-s-day,Global,Political,,,
864,8989658,"Scottish Government: Rename Whitelee Wind Farm to ""Donald J Trump Wind Farm""",https://api.change.org/p/scottish-government-rename-whitelee-wind-farm-to-donald-j-trump-wind-farm,Global,Political,Clean Energy,,
865,8748773,Donald Trump: Open Letter to President-Elect Trump,https://api.change.org/p/donald-trump-open-letter-to-president-elect-trump,National,Political,US Elections,,
866,6309152,THE ENTIRE UNIVERSE-: LEONARDO DICAPRIO FOR NOBEL PEACE PRIZE MOVEMENT-SAVE OUR PLANET NOW,https://api.change.org/p/the-entire-universe-leonardo-dicaprio-for-nobel-peace-prize-movement-save-our-planet-now,Global,,,,
867,8860742,https://www.whitehouse.gov/energy/climate-change: Demand our politicians commit to renewable energy and move rapidly away from dirty fuels.,https://api.change.org/p/https-www-whitehouse-gov-energy-climate-change-demand-our-politicians-commit-to-renewable-energy-and-move-rapidly-away-from-dirty-fuels,National,Clean Energy,Paris Agreement,,
868,7579880,Rt Hon Theresa May MP: Andrea Leadsom to withdraw her position in Government!,https://api.change.org/p/rt-hon-theresa-may-mp-andrea-leadsom-to-withdraw-her-position-in-government,Global,Human Rights,Children,,
869,8760863,Tell Trump NOT to give Sarah Palin a position in his cabinet!,https://api.change.org/p/tell-trump-not-to-give-sarah-palin-a-position-in-his-cabinet,National,Political,,,
870,8264471,Kevin O'Sullivan: Encourage UniSuper to divest NOW so you are not funding polluters with your super money.,https://api.change.org/p/kevin-o-sullivan-encourage-unisuper-to-divest-now-so-you-are-not-funding-polluters-with-your-super-money,Global,Pollution,Clean Energy,,
871,6405344,ministry of environment and climate change: Dont make our Yamuna rotten  in the name of God and peace,https://api.change.org/p/ministry-of-environment-and-climate-change-dont-make-our-yamuna-rotten-in-the-name-of-god-and-peace,Global,Water,,,
872,5942822,"US Supreme Court Officials, Supreme Court Justices: Supreme Court approve Obamas power plan",https://api.change.org/p/us-supreme-court-officials-supreme-court-justices-supreme-court-approve-obamas-power-plan,National,Political,Clean Energy,,
873,7288472,United States Department of Energy: Help support nuclear-generated electricity in the United States for a better future.,https://api.change.org/p/united-states-department-of-energy-help-support-nuclear-generated-electricity-in-the-united-states-for-a-better-future,National,Nuke,,,
874,9769154,"electoral.college@nara.gov: Electoral College:  Elect the winner of the Popular Vote, Hillary Clinton",https://api.change.org/p/electoral-college-nara-gov-electoral-college-elect-the-winner-of-the-popular-vote-hillary-clinton,National,Political,US Elections,,
875,8945462,"Megan Simpson: Prime Minister Justin Trudeau, please stop the Petronas LNG Pipeline.",https://api.change.org/p/megan-simpson-prime-minister-justin-trudeau-please-stop-the-petronas-lng-pipeline,Global,Clean Energy,,,
876,9072968,Rodrigo Roa Duterte : Rename the Libingan Ng Mga Bayani back into Republic Memorial Cemetery,https://api.change.org/p/rodrigo-roa-duterte-rename-the-libingan-ng-mga-bayani-back-into-republic-memorial-cemetery,Global,Political,,,
877,9910649,Youth of Pakistan: Lets Green!,https://api.change.org/p/youth-of-pakistan-lets-green,Global,Clean Energy,Human Rights,,
878,6881585,Chief Minister  of UP: Save Water..Save Future,https://api.change.org/p/chief-minister-of-up-save-water-save-future,Global,Water,Weather,,
879,7553711,Jerry Brown: Stop requiring CA registered gun owners to wait a 10 day cool off period.,https://api.change.org/p/jerry-brown-stop-requiring-ca-registered-gun-owners-to-wait-a-10-day-cool-off-period,National,Health and Safety,,,
880,8743013,Kiara Pederson: Protect the Environmental Protection Agency,https://api.change.org/p/kiara-pederson-protect-the-environmental-protection-agency,National,Education,Political,,
881,7347197,Change.org: STOP change.org from spamming those who sign petitions,https://api.change.org/p/change-org-stop-change-org-from-spamming-those-who-sign-petitions,Political,,,,
882,9840080,President Donald J Trump: Let Donald Trump Hear Your Voice on Inauguration Day,https://api.change.org/p/president-donald-j-trump-let-donald-trump-hear-your-voice-on-inauguration-day,National,Political,,,
883,8818886,Barbara Boxer: Make popular vote count over Electoral College!,https://api.change.org/p/barbara-boxer-make-popular-vote-count-over-electoral-college,National,Political,US Elections,,
884,6409112,ASIC: Get an injunction re: Ministerial deceit in the Solar and Wind industry.,https://api.change.org/p/asic-get-an-injunction-re-ministerial-deceit-in-the-solar-and-wind-industry,Global,Clean Energy,,,
885,7122557,Bernie Sanders: Bernie Sanders to run as an Independent if not nominated by the DNC,https://api.change.org/p/bernie-sanders-bernie-sanders-to-run-as-an-independent-if-not-nominated-by-the-dnc,National,Political,US Elections,,
886,25025,Call to Act,https://api.change.org/p/call-to-act,National,Political,,,
887,8900318,Donate your Trump tax cut to progressive causes,https://api.change.org/p/donate-your-trump-tax-cut-to-progressive-causes,National,Political,US Elections,Human Rights,Taxes
888,8926520,Mark Zuckerberg: End Fake News on Facebook,https://api.change.org/p/mark-zuckerberg-end-fake-news-on-facebook,Education,,,,
889,8568941,Everyone : Keep the rainforest in Guyana free from destruction; UK Govt to approve financial help.,https://api.change.org/p/everyone-keep-the-rainforest-in-guyana-free-from-destruction-uk-govt-to-approve-financial-help,Global,Landscapes and forests,,,
890,8874491,"Everyone: Send Donald Trump, Mike Pence and their whole crew into outer space.",https://api.change.org/p/everyone-send-donald-trump-mike-pence-and-their-whole-crew-into-outer-space,National,Political,,,
891,8883845,Donald Trump and US Senate: Appoint a qualified Environmental Protection Agency (EPA) head and keep EPA intact,https://api.change.org/p/donald-trump-and-us-senate-appoint-a-qualified-environmental-protection-agency-epa-head-and-keep-epa-intact,National,Political,,,
892,9976115,"US Senate Committee on Energy and Natural Resources: Oppose Trump's Nominees for the EPA, and Departments of Energy and Interior",https://api.change.org/p/us-senate-committee-on-energy-and-natural-resources-oppose-trump-s-nominees-for-the-epa-and-departments-of-energy-and-interior,National,Political,,,
893,6397502,Debbie Wasserman Schultz: Open Letter to Debbie Wasserman Schultz,https://api.change.org/p/debbie-wasserman-schultz-open-letter-to-debbie-wasserman-schultz,National,Political,US Elections,,
894,9744794,teachers: Recycle Today For A Better Tomorrow,https://api.change.org/p/teachers-recycle-today-for-a-better-tomorrow,Education,Recycle,Sustainability,,
895,7302491,ENACT A LAW THAT REQUIRES ALL CANDIDATES FOR GOVERNMENT OFFICE TO PASS A GENERAL KNOWLEDGE AND CIVICS EXAM BY 78% IN ORDER TO QUALIFY FOR OFFICE.,https://api.change.org/p/enact-a-law-that-requires-all-candidates-for-government-office-to-pass-a-general-knowledge-and-civics-exam-by-78-in-order-to-qualify-for-office,National,Political,Human Rights,Health and Safety,
896,8089778,Huntsville Utilities: SAVEourTREES - Underground Power Lines in our hood,https://api.change.org/p/huntsville-utilities-saveourtrees-underground-power-lines-in-our-hood,National,Landscapes and forests,,,
897,8642735,NJ Tennis fans for allowing tennis courts lights after October 31,https://api.change.org/p/nj-tennis-fans-for-allowing-tennis-courts-lights-after-october-31,National,Entertainment,,,
898,8921744,WE THE PEOPLE JOIN THE TRUMP ENEMIES LIST,https://api.change.org/p/we-the-people-join-the-trump-enemies-list,National,Political,,,
899,6651911,Citizens of the United States: The World Needs Bernie Sanders (Not Clinton or Trump),https://api.change.org/p/citizens-of-the-united-states-the-world-needs-bernie-sanders-not-clinton-or-trump,National,Political,US Elections,,
900,9034055,Alameda must go Green NOW!,https://api.change.org/p/alameda-must-go-green-now,National,Clean Energy,,,
901,8747234,Barack Obama: Demand Obama Do Everything He Can Before Trump Presidency,https://api.change.org/p/barack-obama-demand-obama-do-everything-he-can-before-trump-presidency,National,Political,,,
902,8744639,Justin Trudeau: Call on Canadian PM Justin Trudeau to denounce Donald Trump's policies and rhetoric,https://api.change.org/p/justin-trudeau-call-on-canadian-pm-justin-trudeau-to-denounce-donald-trump-s-policies-and-rhetoric,Global,Political,,,
903,7723286,Hillary Clinton: Fix the broken financial aid system to enable more students to go to college,https://api.change.org/p/hillary-clinton-fix-the-broken-financial-aid-system-to-enable-more-students-to-go-to-college,National,Political,Education,US Elections,
904,6786452,Prime Minister Modi: Link all Indian Rivers and provide a lasting solution to Water scarcity across the Nation,https://api.change.org/p/prime-minister-modi-link-all-indian-rivers-and-provide-a-lasting-solution-to-water-scarcity-across-the-nation,Global,Water Crisis,Water,,
905,7265807,Elizabeth Truss MP: Create incentives for effective Carbon Capture (CCS) Technology,https://api.change.org/p/elizabeth-truss-mp-create-incentives-for-effective-carbon-capture-ccs-technology,Global,Clean Energy,,,
906,8606405,Petition Hon'ble Supreme Court to intervene to stop the wanton chopping of trees in India,https://api.change.org/p/petition-hon-ble-supreme-court-to-intervene-to-stop-the-wanton-chopping-of-trees-in-india,Global,Landscapes and forests,,,
907,8844200,Donald Trump: No Trump Advisory Job for White Supremacist Steve Bannon,https://api.change.org/p/donald-trump-no-trump-advisory-job-for-white-supremacist-steve-bannon,National,Political,Human Rights,,
908,6851360,Bernie Sanders: We want Bernie sanders to run as an Independent in November.,https://api.change.org/p/bernie-sanders-we-want-bernie-sanders-to-run-as-an-independent-in-november,National,Political,US Elections,,
909,8342960,Malcolm Turnbull: Plebiscite on the use of fossil fuels,https://api.change.org/p/malcolm-turnbull-plebiscite-on-the-use-of-fossil-fuels,Global,Clean Energy,,,
910,6894899,A vision of unity: Help America reclaim her soul,https://api.change.org/p/a-vision-of-unity-help-america-reclaim-her-soul,National,Political,US Elections,Human Rights,
911,8680838,Ben and Jerry's Ice Cream: BRING BACK BEN AND JERRY'S BAKED ALASKA!,https://api.change.org/p/ben-and-jerry-s-ice-cream-bring-back-ben-and-jerry-s-baked-alaska,National,Entertainment,,,
912,8713205,"Ron Wyden, Jeff Merkley: Sustainable Agriculture",https://api.change.org/p/ron-wyden-jeff-merkley-sustainable-agriculture,National,Food,,,
913,8604509,scdsb: Make Barrie North more eco-friendly!,https://api.change.org/p/scdsb-make-barrie-north-more-eco-friendly,National,Political,US Elections,,
914,8952860,Dr Vivek Murthy: A Call for the Involuntary Commitment of Donald Trump,https://api.change.org/p/dr-vivek-murthy-a-call-for-the-involuntary-commitment-of-donald-trump,National,Political,Health and Safety,,
915,5793762,Sign the petition to help David Morascini be placed on CT ballot to run for president .,https://api.change.org/p/sign-the-petition-to-help-david-morascini-be-placed-on-ct-ballot-to-run-for-president,National,Political,Human Rights,,
